entropy 808: 0.00124888
entropy 809: 0.000868966
entropy 810: 0.000465578
entropy 811: 0.000465578
entropy 812: 0.000465578
entropy 813: 0.000868966
entropy 814: 0.000868966
entropy 815: 0.00124888
entropy 816: 0.00124888
entropy 817: 0.00161355
entropy 818: 0.00124888
entropy 819: 0.00161355
entropy 820: 0.00124888
entropy 821: 0.00124888
entropy 822: 0.000868966
entropy 823: 0.00124888
entropy 824: 0.00124888
entropy 825: 0.00124888
entropy 826: 0.00124888
entropy 827: 0.00124888
entropy 828: 0.000868966
entropy 829: 0.000465578
entropy 830: 0.000465578
entropy 831: 0.000465578
entropy 832: 0.000868966
entropy 833: 0.000868966
entropy 834: 0.000868966
entropy 835: 0.00124888
entropy 836: 0.000868966
entropy 837: 0.000868966
entropy 838: 0.00124888
entropy 839: 0.00124888
entropy 840: 0.00124888
entropy 841: 0.00161355
entropy 842: 0.00124888
entropy 843: 0.00124888
entropy 844: 0.00161355
entropy 845: 0.00161355
entropy 846: 0.00161355
entropy 847: 0.00196689
entropy 848: 0.00161355
entropy 849: 0.00124888
entropy 850: 0.000868966
entropy 851: 0.000868966
entropy 852: 0.000868966
entropy 853: 0.000868966
entropy 854: 0.000868966
entropy 855: 0.000868966
entropy 856: 0.000868966
entropy 857: 0.000868966
entropy 858: 0.00124888
entropy 859: 0.00124888
entropy 860: 0.00124888
entropy 861: 0.00124888
entropy 862: 0.00124888
entropy 863: 0.000868966
entropy 864: 0.000868966
entropy 865: 0.00124888
entropy 866: 0.00124888
entropy 867: 0.000868966
entropy 868: 0.000868966
entropy 869: 0.000868966
entropy 870: 0.000465578
entropy 871: 1.#QNAN
entropy 872: 1.#QNAN
entropy 873: 0.000465578
entropy 874: 0.000465578
entropy 875: 0.000868966
entropy 876: 0.000868966
entropy 877: 0.000868966
entropy 878: 0.000465578
entropy 879: 0.000465578
entropy 880: 1.#QNAN
entropy 881: 1.#QNAN
entropy 882: 1.#QNAN
entropy 883: 1.#QNAN
entropy 884: 1.#QNAN
entropy 885: 0.000465578
entropy 886: 0.000465578
entropy 887: 0.000868966
entropy 888: 0.00124888
entropy 889: 0.00161355
entropy 890: 0.00124888
entropy 891: 0.00124888
entropy 892: 0.000868966
entropy 893: 0.000868966
entropy 894: 0.000465578
entropy 895: 0.000465578
entropy 896: 0.000465578
entropy 897: 0.000868966
entropy 898: 0.000868966
entropy 899: 0.00124888
entropy 900: 0.00161355
entropy 901: 0.00196689
entropy 902: 0.00196689
entropy 903: 0.00196689
entropy 904: 0.00196689
entropy 905: 0.00161355
entropy 906: 0.00161355
entropy 907: 0.00124888
entropy 908: 0.00124888
entropy 909: 0.00124888
entropy 910: 0.00161355
entropy 911: 0.00161355
entropy 912: 0.00161355
entropy 913: 0.00124888
entropy 914: 0.00124888
entropy 915: 0.00124888
entropy 916: 0.00124888
entropy 917: 0.00161355
entropy 918: 0.00196689
entropy 919: 0.00161355
entropy 920: 0.00161355
entropy 921: 0.00124888
entropy 922: 0.00124888
entropy 923: 0.000868966
entropy 924: 0.00124888
entropy 925: 0.00124888
entropy 926: 0.00124888
entropy 927: 0.000868966
entropy 928: 0.00124888
entropy 929: 0.000868966
entropy 930: 0.000465578
entropy 931: 0.000868966
entropy 932: 0.00124888
entropy 933: 0.000868966
entropy 934: 0.000868966
entropy 935: 0.00124888
entropy 936: 0.00124888
entropy 937: 0.000868966
entropy 938: 0.00124888
entropy 939: 0.00124888
entropy 940: 0.00124888
entropy 941: 0.000868966
entropy 942: 0.00124888
entropy 943: 0.00124888
entropy 944: 0.00124888
entropy 945: 0.00124888
entropy 946: 0.00161355
entropy 947: 0.00124888
entropy 948: 0.000868966
entropy 949: 0.000868966
entropy 950: 0.000465578
entropy 951: 1.#QNAN
entropy 952: 0.000465578
entropy 953: 0.000868966
entropy 954: 0.00124888
entropy 955: 0.00161355
entropy 956: 0.00196689
entropy 957: 0.00196689
entropy 958: 0.00161355
entropy 959: 0.00124888
entropy 960: 0.000868966
entropy 961: 0.000465578
entropy 962: 0.000465578
entropy 963: 0.000868966
entropy 964: 0.00124888
entropy 965: 0.00124888
entropy 966: 0.00124888
entropy 967: 0.000868966
entropy 968: 0.000868966
entropy 969: 0.000868966
entropy 970: 0.000868966
entropy 971: 0.000868966
entropy 972: 0.00124888
entropy 973: 0.00124888
entropy 974: 0.000868966
entropy 975: 0.00124888
entropy 976: 0.00124888
entropy 977: 0.00124888
entropy 978: 0.000868966
entropy 979: 0.00124888
entropy 980: 0.00124888
entropy 981: 0.00161355
entropy 982: 0.00124888
entropy 983: 0.00161355
entropy 984: 0.00124888
entropy 985: 0.000868966
entropy 986: 0.000465578
entropy 987: 0.000465578
entropy 988: 1.#QNAN
entropy 989: 1.#QNAN
entropy 990: 1.#QNAN
entropy 991: 1.#QNAN
entropy 992: 1.#QNAN
entropy 993: 0.000465578
entropy 994: 0.000868966
entropy 995: 0.00124888
entropy 996: 0.00124888
entropy 997: 0.00161355
entropy 998: 0.00161355
entropy 999: 0.00161355
entropy 1000: 0.00124888
entropy 1001: 0.00124888
entropy 1002: 0.00124888
entropy 1003: 0.000868966
entropy 1004: 0.000465578
entropy 1005: 0.000465578
entropy 1006: 0.000465578
entropy 1007: 1.#QNAN
entropy 1008: 1.#QNAN
entropy 1009: 1.#QNAN
entropy 1010: 1.#QNAN
entropy 1011: 1.#QNAN
entropy 1012: 0.000465578
entropy 1013: 0.000465578
entropy 1014: 0.000868966
